林尧央卫专线V4🐉,#genre#
陕西4套,http://hy.baojihzjc.com:9001/rtp/239.112.205.21:5140
陕西5套,http://hy.baojihzjc.com:9001/rtp/239.112.205.22:5140
陕西6套,http://hy.baojihzjc.com:9001/rtp/239.112.205.23:5140
陕西7套,http://hy.baojihzjc.com:9001/rtp/239.112.205.24:5140
陕西8套,http://hy.baojihzjc.com:9001/rtp/239.111.205.41:5140
睛彩三秦,http://hy.baojihzjc.com:9001/rtp/239.112.205.26:5140
农林卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.27:5140
圆点精选,http://hy.baojihzjc.com:9001/rtp/239.112.205.170:5140
东方卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.28:5140
湖南卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.29:5140
江苏卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.30:5140
浙江卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.31:5140
北京卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.32:5140
广东卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.33:5140
深圳卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.34:5140
黑龙江卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.35:5140
湖北卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.36:5140
山东卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.37:5140
四川卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.38:5140
安徽卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.39:5140
重庆卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.40:5140
天津卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.41:5140
东南卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.42:5140
河南卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.43:5140
江西卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.44:5140
吉林卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.45:5140
山西卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.46:5140
贵州卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.47:5140
甘肃卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.48:5140
宁夏卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.49:5140
海南卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.50:5140
广西卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.51:5140
辽宁卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.52:5140
青海卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.53:5140
西藏卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.54:5140
内蒙古卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.55:5140
新疆卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.56:5140
河北卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.57:5140
云南卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.58:5140
厦门卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.60:5140
兵团卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.198:5140
圆点导视,http://hy.baojihzjc.com:9001/rtp/239.112.205.237:5140
上海纪实,http://hy.baojihzjc.com:9001/rtp/239.112.205.204:5140
金鹰纪实,http://hy.baojihzjc.com:9001/rtp/239.112.205.203:5140
CCTV1,http://hy.baojihzjc.com:9001/rtp/239.112.205.59:5140
CCTV2,http://hy.baojihzjc.com:9001/rtp/239.112.205.78:5140
CCTV3,http://hy.baojihzjc.com:9001/rtp/239.112.205.221:5140
CCTV4,http://hy.baojihzjc.com:9001/rtp/239.112.205.202:5140
CCTV5,http://hy.baojihzjc.com:9001/rtp/239.112.205.222:5140
CCTV6,http://hy.baojihzjc.com:9001/rtp/239.112.205.223:5140
CCTV7,http://hy.baojihzjc.com:9001/rtp/239.112.205.83:5140
CCTV8,http://hy.baojihzjc.com:9001/rtp/239.112.205.224:5140
CCTV9,http://hy.baojihzjc.com:9001/rtp/239.112.205.85:5140
CCTV10,http://hy.baojihzjc.com:9001/rtp/239.112.205.86:5140
CCTV11,http://hy.baojihzjc.com:9001/rtp/239.112.205.213:5140
CCTV12,http://hy.baojihzjc.com:9001/rtp/239.112.205.88:5140
CCTV14,http://hy.baojihzjc.com:9001/rtp/239.112.205.91:5140
CCTV15,http://hy.baojihzjc.com:9001/rtp/239.112.205.214:5140
CCTV17,http://hy.baojihzjc.com:9001/rtp/239.112.205.211:5140
CCTV5+,http://hy.baojihzjc.com:9001/rtp/239.111.205.13:5140
IPTV5+,http://hy.baojihzjc.com:9001/rtp/239.111.205.40:5140
第一剧场,http://hy.baojihzjc.com:9001/rtp/239.111.205.65:5140
风云剧场,http://hy.baojihzjc.com:9001/rtp/239.111.205.66:5140
怀旧剧场,http://hy.baojihzjc.com:9001/rtp/239.111.205.67:5140
风云足球,http://hy.baojihzjc.com:9001/rtp/239.111.205.68:5140
风云音乐,http://hy.baojihzjc.com:9001/rtp/239.111.205.69:5140
央视台球,http://hy.baojihzjc.com:9001/rtp/239.111.205.70:5140
世界地理,http://hy.baojihzjc.com:9001/rtp/239.111.205.71:5140
女性时尚,http://hy.baojihzjc.com:9001/rtp/239.111.205.72:5140
高尔夫网球,http://hy.baojihzjc.com:9001/rtp/239.111.205.73:5140
兵器合计,http://hy.baojihzjc.com:9001/rtp/239.111.205.74:5140
央视文化精品,http://hy.baojihzjc.com:9001/rtp/239.111.205.75:5140
CCTV16,http://hy.baojihzjc.com:9001/rtp/239.111.205.134:5140
圆点生活,http://hy.baojihzjc.com:9001/rtp/239.111.205.15:5140
东方卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.61:5140
湖南卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.62:5140
江苏卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.63:5140
浙江卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.64:5140
北京卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.65:5140
广东卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.66:5140
深圳卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.67:5140
黑龙江卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.68:5140
湖北卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.69:5140
山东卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.70:5140
四川卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.184:5140
安徽卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.72:5140
重庆卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.179:5140
天津卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.74:5140
东南卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.182:5140
河南卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.180:5140
江西卫视,http://hy.baojihzjc.com:9001/rtp/239.111.205.16:5140
吉林卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.183:5140
贵州卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.178:5140
辽宁卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.73:5140
河北卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.200:5140
欢笑剧场,http://hy.baojihzjc.com:9001/rtp/239.112.205.236:5140
陕视直播,http://hy.baojihzjc.com:9001/rtp/239.112.205.217:5140
IPTV3+,http://hy.baojihzjc.com:9001/rtp/239.112.205.116:5140
IPTV5+,http://hy.baojihzjc.com:9001/rtp/239.111.205.10:5140
IPTV6+,http://hy.baojihzjc.com:9001/rtp/239.112.205.118:5140
IPTV8+,http://hy.baojihzjc.com:9001/rtp/239.112.205.119:5140
IPTV相声小品,http://hy.baojihzjc.com:9001/rtp/239.111.205.11:5140
高网,http://hy.baojihzjc.com:9001/rtp/239.112.205.90:5140
CHC高清电影,http://hy.baojihzjc.com:9001/rtp/239.112.205.206:5140
CHC家庭影院,http://hy.baojihzjc.com:9001/rtp/239.112.205.205:5140
CHC动作电影,http://hy.baojihzjc.com:9001/rtp/239.112.205.207:5140
欢笑剧场4K,http://hy.baojihzjc.com:9001/rtp/239.111.205.1:5140
游戏风云,http://hy.baojihzjc.com:9001/rtp/239.111.205.4:5140
全纪实,http://hy.baojihzjc.com:9001/rtp/239.111.205.3:5140
都市剧场,http://hy.baojihzjc.com:9001/rtp/239.111.205.2:5140
台球轮播,http://hy.baojihzjc.com:9001/rtp/239.112.205.123:5140
足球轮播,http://hy.baojihzjc.com:9001/rtp/239.112.205.127:5140
嘉佳卡通,http://hy.baojihzjc.com:9001/rtp/239.112.205.135:5140
金鹰卡通,http://hy.baojihzjc.com:9001/rtp/239.112.205.136:5140
中国教育-1,http://hy.baojihzjc.com:9001/rtp/239.112.205.137:5140
卡酷动画,http://hy.baojihzjc.com:9001/rtp/239.112.205.138:5140
优漫卡通,http://hy.baojihzjc.com:9001/rtp/239.112.205.185:5140
山东教育,http://hy.baojihzjc.com:9001/rtp/239.112.205.197:5140
生活时尚,http://hy.baojihzjc.com:9001/rtp/239.111.205.176:5140
都市剧场,http://hy.baojihzjc.com:9001/rtp/239.111.205.171:5140
东方财经,http://hy.baojihzjc.com:9001/rtp/239.111.205.179:5140
全纪实,http://hy.baojihzjc.com:9001/rtp/239.111.205.177:5140
法治天地,http://hy.baojihzjc.com:9001/rtp/239.111.205.178:5140
教育1,http://hy.baojihzjc.com:9001/rtp/239.112.205.201:5140
游戏风云,http://hy.baojihzjc.com:9001/rtp/239.111.205.183:5140
财富天下,http://hy.baojihzjc.com:9001/rtp/239.112.205.196:5140
七彩戏剧,http://hy.baojihzjc.com:9001/rtp/239.111.205.181:5140
金色,http://hy.baojihzjc.com:9001/rtp/239.111.205.186:5140
熊猫,http://hy.baojihzjc.com:9001/rtp/239.112.205.199:5140
极速汽车,http://hy.baojihzjc.com:9001/rtp/239.111.205.185:5140
动漫秀场,http://hy.baojihzjc.com:9001/rtp/239.111.205.182:5140
中国教育-2,http://hy.baojihzjc.com:9001/rtp/239.111.205.168:5140
空中课堂,http://hy.baojihzjc.com:9001/rtp/239.111.205.169:5140
纪实人文,http://hy.baojihzjc.com:9001/rtp/239.111.205.14:5140
精选,http://hy.baojihzjc.com:9001/rtp/239.112.205.233:5140
爱生活,http://hy.baojihzjc.com:9001/rtp/239.112.205.234:5140
融媒直播测试,http://hy.baojihzjc.com:9001/rtp/239.111.205.6:5140
安康1套,http://hy.baojihzjc.com:9001/rtp/239.112.205.216:5140
西教一台,http://hy.baojihzjc.com:9001/rtp/239.112.205.243:5140
西教二台,http://hy.baojihzjc.com:9001/rtp/239.112.205.242:5140
西教三台,http://hy.baojihzjc.com:9001/rtp/239.112.205.241:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.20:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.21:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.22:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.23:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.24:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.25:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.26:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.43:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.44:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.45:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.46:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.199:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.200:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.201:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.202:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.203:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.204:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.205:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.47:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.48:5140
直播室,http://hy.baojihzjc.com:9001/rtp/239.111.205.49:5140
CCTV1,http://hy.baojihzjc.com:9001/rtp/239.111.205.50:5140
CCTV1,http://hy.baojihzjc.com:9001/rtp/239.112.205.59:5140
CCTV2,http://hy.baojihzjc.com:9001/rtp/239.112.205.78:5140
CCTV3,http://hy.baojihzjc.com:9001/rtp/239.112.205.221:5140
CCTV4,http://hy.baojihzjc.com:9001/rtp/239.112.205.202:5140
CCTV5,http://hy.baojihzjc.com:9001/rtp/239.112.205.222:5140
CCTV5+,http://hy.baojihzjc.com:9001/rtp/239.111.205.13:5140
CCTV6,http://hy.baojihzjc.com:9001/rtp/239.112.205.223:5140
CCTV7,http://hy.baojihzjc.com:9001/rtp/239.112.205.83:5140
CCTV8,http://hy.baojihzjc.com:9001/rtp/239.112.205.224:5140
CCTV9,http://hy.baojihzjc.com:9001/rtp/239.112.205.85:5140
CCTV10,http://hy.baojihzjc.com:9001/rtp/239.112.205.86:5140
CCTV11,http://hy.baojihzjc.com:9001/rtp/239.112.205.213:5140
CCTV12,http://hy.baojihzjc.com:9001/rtp/239.112.205.88:5140
CCTV14,http://hy.baojihzjc.com:9001/rtp/239.112.205.91:5140
CCTV15,http://hy.baojihzjc.com:9001/rtp/239.112.205.214:5140
CCTV16,http://hy.baojihzjc.com:9001/rtp/239.111.205.134:5140
CCTV17,http://hy.baojihzjc.com:9001/rtp/239.112.205.211:5140
CGTN,http://hy.baojihzjc.com:9001/rtp/239.111.205.32:5140
CGTN espsnol,http://hy.baojihzjc.com:9001/rtp/239.111.205.33:5140
CGTN francais,http://hy.baojihzjc.com:9001/rtp/239.111.205.34:5140
陕视直播,http://hy.baojihzjc.com:9001/rtp/239.112.205.217:5140
陕西卫视,http://hy.baojihzjc.com:9001/rtp/239.111.205.35:5140
农林卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.27:5140
新闻资讯,http://hy.baojihzjc.com:9001/rtp/239.111.205.28:5140
都市青春,http://hy.baojihzjc.com:9001/rtp/239.111.205.42:5140
陕西生活,http://hy.baojihzjc.com:9001/rtp/239.112.205.20:5140
陕西影视,http://hy.baojihzjc.com:9001/rtp/239.112.205.21:5140
陕西公共,http://hy.baojihzjc.com:9001/rtp/239.112.205.22:5140
体育休闲,http://hy.baojihzjc.com:9001/rtp/239.111.205.36:5140
西部电影,http://hy.baojihzjc.com:9001/rtp/239.111.205.41:5140
新闻综合,http://hy.baojihzjc.com:9001/rtp/239.111.205.242:5140
都市,http://hy.baojihzjc.com:9001/rtp/239.111.205.243:5140
商务资讯,http://hy.baojihzjc.com:9001/rtp/239.112.205.174:5140
影视,http://hy.baojihzjc.com:9001/rtp/239.112.205.175:5140
丝路,http://hy.baojihzjc.com:9001/rtp/239.112.205.176:5140
西安教育,http://hy.baojihzjc.com:9001/rtp/239.112.205.142:5140
圆点导视,http://hy.baojihzjc.com:9001/rtp/239.112.205.237:5140
圆点生活,http://hy.baojihzjc.com:9001/rtp/239.111.205.15:5140
圆点影视,http://hy.baojihzjc.com:9001/rtp/239.111.205.64:5140
悦美生活,http://hy.baojihzjc.com:9001/rtp/239.111.205.30:5140
曲艺大观,http://hy.baojihzjc.com:9001/rtp/239.111.205.31:5140
睛彩三秦,http://hy.baojihzjc.com:9001/rtp/239.112.205.26:5140
生态环境,http://hy.baojihzjc.com:9001/rtp/239.111.205.60:5140
环球旅游,http://hy.baojihzjc.com:9001/rtp/239.111.205.61:5140
优优宝贝,http://hy.baojihzjc.com:9001/rtp/239.111.205.62:5140
车迷,http://hy.baojihzjc.com:9001/rtp/239.111.205.63:5140
全纪实,http://hy.baojihzjc.com:9001/rtp/239.111.205.3:5140
纪实人文,http://hy.baojihzjc.com:9001/rtp/239.112.205.204:5140
都市剧场,http://hy.baojihzjc.com:9001/rtp/239.111.205.2:5140
欢笑剧场,http://hy.baojihzjc.com:9001/rtp/239.112.205.236:5140
游戏风云,http://hy.baojihzjc.com:9001/rtp/239.111.205.4:5140
CHC家庭影院,http://hy.baojihzjc.com:9001/rtp/239.112.205.205:5140
CHC高清电影,http://hy.baojihzjc.com:9001/rtp/239.112.205.206:5140
CHC动作电影,http://hy.baojihzjc.com:9001/rtp/239.112.205.207:5140
第一剧场,http://hy.baojihzjc.com:9001/rtp/239.111.205.65:5140
风云剧场,http://hy.baojihzjc.com:9001/rtp/239.111.205.66:5140
怀旧剧场,http://hy.baojihzjc.com:9001/rtp/239.111.205.67:5140
风云足球,http://hy.baojihzjc.com:9001/rtp/239.111.205.68:5140
风云音乐,http://hy.baojihzjc.com:9001/rtp/239.111.205.69:5140
央视台球,http://hy.baojihzjc.com:9001/rtp/239.111.205.70:5140
世界地理,http://hy.baojihzjc.com:9001/rtp/239.111.205.71:5140
女性时尚,http://hy.baojihzjc.com:9001/rtp/239.111.205.72:5140
高尔夫网球,http://hy.baojihzjc.com:9001/rtp/239.111.205.73:5140
兵器科技,http://hy.baojihzjc.com:9001/rtp/239.111.205.74:5140
央视文化精品,http://hy.baojihzjc.com:9001/rtp/239.111.205.75:5140
CETV1,http://hy.baojihzjc.com:9001/rtp/239.109.205.47:8312
CETV2,http://hy.baojihzjc.com:9001/rtp/239.109.205.48:8320
CETV4,http://hy.baojihzjc.com:9001/rtp/239.109.205.49:8328
CETV1,http://hy.baojihzjc.com:9001/rtp/239.112.205.137:5140
CETV4,http://hy.baojihzjc.com:9001/rtp/239.111.205.169:5140
东方卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.61:5140
湖南卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.62:5140
金鹰纪实,http://hy.baojihzjc.com:9001/rtp/239.112.205.203:5140
金鹰卡通,http://hy.baojihzjc.com:9001/rtp/239.112.205.136:5140
江苏卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.63:5140
优漫卡通,http://hy.baojihzjc.com:9001/rtp/239.112.205.185:5140
浙江卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.64:5140
北京卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.65:5140
卡酷动画,http://hy.baojihzjc.com:9001/rtp/239.112.205.138:5140
广东卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.66:5140
嘉佳卡通,http://hy.baojihzjc.com:9001/rtp/239.112.205.135:5140
深圳卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.67:5140
黑龙江卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.68:5140
湖北卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.69:5140
山东卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.70:5140
山东教育,http://hy.baojihzjc.com:9001/rtp/239.109.205.91:8664
四川卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.184:5140
安徽卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.72:5140
重庆卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.179:5140
天津卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.74:5140
东南卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.182:5140
厦门卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.60:5140
河南卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.180:5140
江西卫视,http://hy.baojihzjc.com:9001/rtp/239.111.205.16:5140
吉林卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.183:5140
贵州卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.178:5140
辽宁卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.73:5140
河北卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.200:5140
云南卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.58:5140
山西卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.46:5140
甘肃卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.48:5140
宁夏卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.49:5140
海南卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.50:5140
广西卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.51:5140
青海卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.53:5140
西藏卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.54:5140
内蒙古卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.55:5140
新疆卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.56:5140
兵团卫视,http://hy.baojihzjc.com:9001/rtp/239.112.205.198:5140
百事直播,http://hy.baojihzjc.com:9001/rtp/239.111.205.20:5140
百事直播,http://hy.baojihzjc.com:9001/rtp/239.111.205.21:5140
百事直播,http://hy.baojihzjc.com:9001/rtp/239.111.205.22:5140
百事直播,http://hy.baojihzjc.com:9001/rtp/239.111.205.23:5140
百事直播,http://hy.baojihzjc.com:9001/rtp/239.111.205.25:5140
百事直播,http://hy.baojihzjc.com:9001/rtp/239.111.205.43:5140
百事直播,http://hy.baojihzjc.com:9001/rtp/239.111.205.47:5140
百事直播,http://hy.baojihzjc.com:9001/rtp/239.111.205.49:5140
百事直播,http://hy.baojihzjc.com:9001/rtp/239.111.205.202:5140
百事直播,http://hy.baojihzjc.com:9001/rtp/239.111.205.203:5140

陕西电信2,#genre#
CCTV1,http://219.144.151.152:9001/rtp/239.112.205.59:5140
CCTV2,http://219.144.151.152:9001/rtp/239.112.205.78:5140
CCTV3,http://219.144.151.152:9001/rtp/239.112.205.221:5140
CCTV4,http://219.144.151.152:9001/rtp/239.112.205.202:5140
CCTV5,http://219.144.151.152:9001/rtp/239.112.205.222:5140
CCTV5+,http://219.144.151.152:9001/rtp/239.111.205.13:5140
CCTV6,http://219.144.151.152:9001/rtp/239.112.205.223:5140
CCTV7,http://219.144.151.152:9001/rtp/239.112.205.83:5140
CCTV8,http://219.144.151.152:9001/rtp/239.112.205.224:5140
CCTV9,http://219.144.151.152:9001/rtp/239.112.205.85:5140
CCTV10,http://219.144.151.152:9001/rtp/239.112.205.86:5140
CCTV11,http://219.144.151.152:9001/rtp/239.112.205.213:5140
CCTV12,http://219.144.151.152:9001/rtp/239.112.205.88:5140
CCTV14,http://219.144.151.152:9001/rtp/239.112.205.91:5140
CCTV15,http://219.144.151.152:9001/rtp/239.112.205.214:5140
CCTV16,http://219.144.151.152:9001/rtp/239.111.205.134:5140
CCTV17,http://219.144.151.152:9001/rtp/239.112.205.211:5140
CGTN,http://219.144.151.152:9001/rtp/239.111.205.32:5140
CGTN espsnol,http://219.144.151.152:9001/rtp/239.111.205.33:5140
CGTN francais,http://219.144.151.152:9001/rtp/239.111.205.34:5140
陕视直播,http://219.144.151.152:9001/rtp/239.112.205.217:5140
陕西卫视,http://219.144.151.152:9001/rtp/239.111.205.35:5140
农林卫视,http://219.144.151.152:9001/rtp/239.112.205.27:5140
新闻资讯,http://219.144.151.152:9001/rtp/239.111.205.28:5140
都市青春,http://219.144.151.152:9001/rtp/239.111.205.42:5140
陕西生活,http://219.144.151.152:9001/rtp/239.112.205.20:5140
陕西影视,http://219.144.151.152:9001/rtp/239.112.205.21:5140
陕西公共,http://219.144.151.152:9001/rtp/239.112.205.22:5140
体育休闲,http://219.144.151.152:9001/rtp/239.111.205.36:5140
西部电影,http://219.144.151.152:9001/rtp/239.111.205.41:5140
乐家购物,http://219.144.151.152:9001/rtp/239.112.205.23:5140
新闻综合,http://219.144.151.152:9001/rtp/239.111.205.242:5140
都市频道,http://219.144.151.152:9001/rtp/239.111.205.243:5140
商务资讯,http://219.144.151.152:9001/rtp/239.112.205.174:5140
影视频道,http://219.144.151.152:9001/rtp/239.112.205.175:5140
丝路频道,http://219.144.151.152:9001/rtp/239.112.205.176:5140
西安教育,http://219.144.151.152:9001/rtp/239.112.205.142:5140
圆点导视,http://219.144.151.152:9001/rtp/239.112.205.237:5140
圆点生活,http://219.144.151.152:9001/rtp/239.111.205.15:5140
圆点影视,http://219.144.151.152:9001/rtp/239.111.205.64:5140
悦美生活,http://219.144.151.152:9001/rtp/239.111.205.30:5140
曲艺大观,http://219.144.151.152:9001/rtp/239.111.205.31:5140
睛彩三秦,http://219.144.151.152:9001/rtp/239.112.205.26:5140
家有购物,http://219.144.151.152:9001/rtp/239.112.205.155:5140
好享购物,http://219.144.151.152:9001/rtp/239.112.205.156:5140
风尚购物,http://219.144.151.152:9001/rtp/239.112.205.212:5140
生态环境,http://219.144.151.152:9001/rtp/239.111.205.60:5140
环球旅游,http://219.144.151.152:9001/rtp/239.111.205.61:5140
优优宝贝,http://219.144.151.152:9001/rtp/239.111.205.62:5140
车迷频道,http://219.144.151.152:9001/rtp/239.111.205.63:5140
全纪实,http://219.144.151.152:9001/rtp/239.111.205.3:5140
纪实人文,http://219.144.151.152:9001/rtp/239.112.205.204:5140
都市剧场,http://219.144.151.152:9001/rtp/239.111.205.2:5140
欢笑剧场,http://219.144.151.152:9001/rtp/239.112.205.236:5140
游戏风云,http://219.144.151.152:9001/rtp/239.111.205.4:5140
CHC家庭影院,http://219.144.151.152:9001/rtp/239.112.205.205:5140
