👉易看电视,#genre#
NewTV武搏世界,http://[2409:8087:5e00:24::1e]:6060/000000001000/bokesen/1.m3u8
NewTV潮妈辣婆,http://[2409:8087:5e00:24::1e]:6060/000000001000/6516734029835465177/1.m3u8
NewTV炫舞未来,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010039/1.m3u8
NewTV炫舞未来,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000000515/1.m3u8
NewTV爱情喜剧,http://[2409:8087:5e00:24::1e]:6060/000000001000/8393829412396288037/1.m3u8
NewTV精品大剧,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000013968/1.m3u8
NewTV精品大剧,http://[2409:8087:5e00:24::1e]:6060/000000001000/7882297361445410858/1.m3u8
NewTV精品纪录,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010076/1.m3u8
NewTV精品纪录,http://[2409:8087:5e00:24::1e]:6060/000000001000/6298506997017621594/1.m3u8
NewTV精品体育,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010078/1.m3u8
NewTV精品体育,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000014634/1.m3u8
NewTV精品体育,http://[2409:8087:5e00:24::1e]:6060/000000001000/6460382139625130259/1.m3u8
NewTV超级体育,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010063/1.m3u8
NewTV超级体育,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000009601/1.m3u8
NewTV超级体育,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000007755/1.m3u8
NewTV超级体育,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000009204/1.m3u8
NewTV超级电影,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000012884/1.m3u8
NewTV超级电影,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000002120/1.m3u8
NewTV超级电影,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000003000012426/1.m3u8
NewTV超级电视剧,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000008139/1.m3u8
NewTV超级电视剧,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000024993/1.m3u8
NewTV超级电视剧,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000006000268003/1.m3u8
NewTV超级综艺,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000023658/1.m3u8
NewTV超级综艺,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000006000268002/1.m3u8
NewTV超级综艺,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000025771/1.m3u8
NewTV超级综艺,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010062/1.m3u8
NewTV金牌综艺,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010086/1.m3u8
NewTV金牌综艺,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000026167/1.m3u8
NewTV金牌综艺,http://[2409:8087:5e00:24::1e]:6060/000000001000/6399725674632152632/1.m3u8
黑莓动画,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000021734/1.m3u8
黑莓动画,http://[2409:8087:5e00:24::1e]:6060/000000001000/6497762188035533951/1.m3u8



🏛️北京联通专线,#genre#
CCTV1高清,http://123.113.236.69:8012/rtp/239.3.1.129:8008
CCTV2高清,http://123.113.236.69:8012/rtp/239.3.1.60:8084
CCTV3高清,http://123.113.236.69:8012/rtp/239.3.1.172:8001
CCTV4高清,http://123.113.236.69:8012/rtp/239.3.1.105:8092
CCTV4美洲高清,http://123.113.236.69:8012/rtp/239.3.1.214:4220
CCTV4欧洲高清,http://123.113.236.69:8012/rtp/239.3.1.213:4220
CCTV5高清,http://123.113.236.69:8012/rtp/239.3.1.173:8001
CCTV5+,http://123.113.236.69:8012/rtp/239.3.1.130:8004
CCTV6高清,http://123.113.236.69:8012/rtp/239.3.1.174:8001
CCTV7高清,http://123.113.236.69:8012/rtp/239.3.1.61:8104
CCTV8高清,http://123.113.236.69:8012/rtp/239.3.1.175:8001
CCTV9高清,http://123.113.236.69:8012/rtp/239.3.1.62:8112
CCTV10高清,http://123.113.236.69:8012/rtp/239.3.1.63:8116
CCTV11高清,http://123.113.236.69:8012/rtp/239.3.1.152:8120
CCTV12高清,http://123.113.236.69:8012/rtp/239.3.1.64:8124
CCTV13高清,http://123.113.236.69:8012/rtp/239.3.1.124:8128
CCTV14高清,http://123.113.236.69:8012/rtp/239.3.1.65:8132
CCTV15高清,http://123.113.236.69:8012/rtp/239.3.1.153:8136
CCTV16高清,http://123.113.236.69:8012/rtp/239.3.1.184:8001
CCTV17高清,http://123.113.236.69:8012/rtp/239.3.1.151:8144
CETV1高清,http://123.113.236.69:8012/rtp/239.3.1.57:8152
CGTN,http://123.113.236.69:8012/rtp/239.3.1.16:8056
CGTN,http://123.113.236.69:8012/rtp/239.3.1.215:4220
CGTN纪录,http://123.113.236.69:8012/rtp/239.3.1.216:4220
CGTN西班牙语,http://123.113.236.69:8012/rtp/239.3.1.217:4220
CGTN法语,http://123.113.236.69:8012/rtp/239.3.1.218:4220
CGTN阿拉伯语,http://123.113.236.69:8012/rtp/239.3.1.219:4220
CGTN俄语,http://123.113.236.69:8012/rtp/239.3.1.220:4220
CCTV1,http://123.113.236.69:8012/rtp/239.3.1.1:8000
CCTV2,http://123.113.236.69:8012/rtp/239.3.1.2:8004
CCTV3,http://123.113.236.69:8012/rtp/239.3.1.107:8001
CCTV4,http://123.113.236.69:8012/rtp/239.3.1.4:8216
CCTV5,http://123.113.236.69:8012/rtp/239.3.1.108:8001
CCTV6,http://123.113.236.69:8012/rtp/239.3.1.109:8001
CCTV7,http://123.113.236.69:8012/rtp/239.3.1.7:8024
CCTV8,http://123.113.236.69:8012/rtp/239.3.1.110:8001
CCTV9,http://123.113.236.69:8012/rtp/239.3.1.9:8032
CCTV10,http://123.113.236.69:8012/rtp/239.3.1.10:8228
CCTV11,http://123.113.236.69:8012/rtp/239.3.1.11:8040
CCTV12,http://123.113.236.69:8012/rtp/239.3.1.12:8232
CCTV13,http://123.113.236.69:8012/rtp/239.3.1.13:8048
CCTV14,http://123.113.236.69:8012/rtp/239.3.1.14:8236
CCTV15,http://123.113.236.69:8012/rtp/239.3.1.15:8052
CCTV17,http://123.113.236.69:8012/rtp/239.3.1.150:8064
CETV1,http://123.113.236.69:8012/rtp/239.3.1.146:4120
CETV2,http://123.113.236.69:8012/rtp/239.3.1.54:4120
CETV3,http://123.113.236.69:8012/rtp/239.3.1.55:4120
CETV4,http://123.113.236.69:8012/rtp/239.3.1.56:4120
湖南卫视高清,http://123.113.236.69:8012/rtp/239.3.1.132:8012
江苏卫视高清,http://123.113.236.69:8012/rtp/239.3.1.135:8028
东方卫视高清,http://123.113.236.69:8012/rtp/239.3.1.136:8032
浙江卫视高清,http://123.113.236.69:8012/rtp/239.3.1.137:8036
湖北卫视高清,http://123.113.236.69:8012/rtp/239.3.1.138:8044
天津卫视高清,http://123.113.236.69:8012/rtp/239.3.1.141:1234
山东卫视高清,http://123.113.236.69:8012/rtp/239.3.1.209:8052
辽宁卫视高清,http://123.113.236.69:8012/rtp/239.3.1.210:8056
安徽卫视高清,http://123.113.236.69:8012/rtp/239.3.1.211:8064
黑龙江卫视高清,http://123.113.236.69:8012/rtp/239.3.1.133:8016
贵州卫视高清,http://123.113.236.69:8012/rtp/239.3.1.149:8076
东南卫视高清,http://123.113.236.69:8012/rtp/239.3.1.156:8148
重庆卫视高清,http://123.113.236.69:8012/rtp/239.3.1.122:8160
江西卫视高清,http://123.113.236.69:8012/rtp/239.3.1.123:8164
广东卫视高清,http://123.113.236.69:8012/rtp/239.3.1.142:8048
河北卫视高清,http://123.113.236.69:8012/rtp/239.3.1.148:8072
深圳卫视高清,http://123.113.236.69:8012/rtp/239.3.1.134:8020
吉林卫视高清,http://123.113.236.69:8012/rtp/239.3.1.240:8172
海南卫视,http://123.113.236.69:8012/rtp/239.3.1.45:8304
云南卫视,http://123.113.236.69:8012/rtp/239.3.1.26:8108
兵团卫视,http://123.113.236.69:8012/rtp/239.3.1.144:4120
厦门卫视,http://123.113.236.69:8012/rtp/239.3.1.143:4120
四川卫视,http://123.113.236.69:8012/rtp/239.3.1.29:8288
南方卫视,http://123.113.236.69:8012/rtp/239.3.1.161:8001
宁夏卫视,http://123.113.236.69:8012/rtp/239.3.1.46:8124
山西卫视,http://123.113.236.69:8012/rtp/239.3.1.42:8172
广西卫视,http://123.113.236.69:8012/rtp/239.3.1.39:8300
新疆卫视,http://123.113.236.69:8012/rtp/239.3.1.48:8160
河南卫视,http://123.113.236.69:8012/rtp/239.3.1.27:8128
甘肃卫视,http://123.113.236.69:8012/rtp/239.3.1.49:8188
西藏卫视,http://123.113.236.69:8012/rtp/239.3.1.47:8164
三沙卫视,http://123.113.236.69:8012/rtp/239.3.1.155:4120
陕西卫视,http://123.113.236.69:8012/rtp/239.3.1.41:8140
青海卫视,http://123.113.236.69:8012/rtp/239.3.1.44:8184
内蒙古卫视,http://123.113.236.69:8012/rtp/239.3.1.43:8176
湖南卫视,http://123.113.236.69:8012/rtp/239.3.1.18:8268
浙江卫视,http://123.113.236.69:8012/rtp/239.3.1.19:8284
江苏卫视,http://123.113.236.69:8012/rtp/239.3.1.20:8276
安徽卫视,http://123.113.236.69:8012/rtp/239.3.1.21:8272
天津卫视,http://123.113.236.69:8012/rtp/239.3.1.23:8144
辽宁卫视,http://123.113.236.69:8012/rtp/239.3.1.24:8116
山东卫视,http://123.113.236.69:8012/rtp/239.3.1.25:8148
山东教育,http://123.113.236.69:8012/rtp/239.3.1.52:4120
黑龙江卫视,http://123.113.236.69:8012/rtp/239.3.1.28:8196
江西卫视,http://123.113.236.69:8012/rtp/239.3.1.30:8280
贵州卫视,http://123.113.236.69:8012/rtp/239.3.1.31:8120
深圳卫视,http://123.113.236.69:8012/rtp/239.3.1.32:9244
湖北卫视,http://123.113.236.69:8012/rtp/239.3.1.33:8136
东方卫视,http://123.113.236.69:8012/rtp/239.3.1.34:8192
重庆卫视,http://123.113.236.69:8012/rtp/239.3.1.35:8296
东南卫视,http://123.113.236.69:8012/rtp/239.3.1.36:8112
河北卫视,http://123.113.236.69:8012/rtp/239.3.1.37:8292
广东卫视,http://123.113.236.69:8012/rtp/239.3.1.38:8132
吉林卫视,http://123.113.236.69:8012/rtp/239.3.1.40:8200
山东教育,http://123.113.236.69:8012/rtp/239.3.1.52:4120
北京卫视高清,http://123.113.236.69:8012/rtp/239.3.1.241:8000
北京文艺高清,http://123.113.236.69:8012/rtp/239.3.1.242:8000
北京影视高清,http://123.113.236.69:8012/rtp/239.3.1.158:8000
北京财经高清,http://123.113.236.69:8012/rtp/239.3.1.116:8000
北京体育休闲高清,http://123.113.236.69:8012/rtp/239.3.1.243:8000
北京生活高清,http://123.113.236.69:8012/rtp/239.3.1.117:8000
北京新闻高清,http://123.113.236.69:8012/rtp/239.3.1.159:8000
纪实科教高清,http://123.113.236.69:8012/rtp/239.3.1.115:8000
卡酷少儿高清,http://123.113.236.69:8012/rtp/239.3.1.189:8000
北京卫视,http://123.113.236.69:8012/rtp/239.3.1.225:8000
北京文艺,http://123.113.236.69:8012/rtp/239.3.1.226:8000
北京影视,http://123.113.236.69:8012/rtp/239.3.1.228:8000
北京财经,http://123.113.236.69:8012/rtp/239.3.1.229:8000
北京体育休闲,http://123.113.236.69:8012/rtp/239.3.1.230:8000
北京生活,http://123.113.236.69:8012/rtp/239.3.1.231:8000
北京新闻,http://123.113.236.69:8012/rtp/239.3.1.233:8000
北京国际,http://123.113.236.69:8012/rtp/239.3.1.235:8000
纪实科教,http://123.113.236.69:8012/rtp/239.3.1.227:8000
卡酷少儿,http://123.113.236.69:8012/rtp/239.3.1.234:8000
房山,http://123.113.236.69:8012/rtp/239.3.1.96:8001
朝阳融媒,http://123.113.236.69:8012/rtp/239.3.1.163:8001
通州融媒,http://123.113.236.69:8012/rtp/239.3.1.221:8001
密云,http://123.113.236.69:8012/rtp/239.3.1.154:8001
延庆,http://123.113.236.69:8012/rtp/239.3.1.187:8001
纪实人文,http://123.113.236.69:8012/rtp/239.3.1.212:8060
金鹰纪实,http://123.113.236.69:8012/rtp/239.3.1.58:8156
中国交通,http://123.113.236.69:8012/rtp/239.3.1.188:8001
茶频道,http://123.113.236.69:8012/rtp/239.3.1.165:8001
淘电影,http://123.113.236.69:8012/rtp/239.3.1.250:8001
淘Baby,http://123.113.236.69:8012/rtp/239.3.1.238:8001
淘精彩,http://123.113.236.69:8012/rtp/239.3.1.178:8001
淘娱乐,http://123.113.236.69:8012/rtp/239.3.1.100:8001
淘剧场,http://123.113.236.69:8012/rtp/239.3.1.95:8001
财富天下,http://123.113.236.69:8012/rtp/239.3.1.53:9136
金鹰卡通,http://123.113.236.69:8012/rtp/239.3.1.51:9252
嘉佳卡通,http://123.113.236.69:8012/rtp/239.3.1.147:9268
快乐垂钓,http://123.113.236.69:8012/rtp/239.3.1.164:8001
星影,http://123.113.236.69:8012/rtp/239.3.1.94:4120
光影,http://123.113.236.69:8012/rtp/239.3.1.84:4120
精选,http://123.113.236.69:8012/rtp/239.3.1.74:4120
地理,http://123.113.236.69:8012/rtp/239.3.1.71:4120
解密,http://123.113.236.69:8012/rtp/239.3.1.75:4120
军事,http://123.113.236.69:8012/rtp/239.3.1.76:4120
戏曲,http://123.113.236.69:8012/rtp/239.3.1.78:4120
早教,http://123.113.236.69:8012/rtp/239.3.1.79:4120
美人,http://123.113.236.69:8012/rtp/239.3.1.73:4120
美妆,http://123.113.236.69:8012/rtp/239.3.1.72:4120
足球,http://123.113.236.69:8012/rtp/239.3.1.89:4120
鉴赏,http://123.113.236.69:8012/rtp/239.3.1.82:4120
动画,http://123.113.236.69:8012/rtp/239.3.1.80:4120
台球,http://123.113.236.69:8012/rtp/239.3.1.85:4120
国学,http://123.113.236.69:8012/rtp/239.3.1.77:4120
墨宝,http://123.113.236.69:8012/rtp/239.3.1.83:4120
武术,http://123.113.236.69:8012/rtp/239.3.1.87:4120
高网,http://123.113.236.69:8012/rtp/239.3.1.88:4120
好学生,http://123.113.236.69:8012/rtp/239.3.1.81:4120
爱生活,http://123.113.236.69:8012/rtp/239.3.1.86:4120
粤荟萃,http://123.113.236.69:8012/rtp/239.3.1.162:8001
大健康,http://123.113.236.69:8012/rtp/239.3.1.251:8001
睛彩竞技HD,http://123.113.236.69:8012/rtp/239.3.1.125:8001
睛彩篮球HD,http://123.113.236.69:8012/rtp/239.3.1.126:8001
睛彩羽毛球,http://123.113.236.69:8012/rtp/239.3.1.127:8001
睛彩广场舞,http://123.113.236.69:8012/rtp/239.3.1.128:8001
体育赛事,http://123.113.236.69:8012/rtp/239.3.1.157:8176
4K超清,http://123.113.236.69:8012/rtp/239.3.1.249:8001
爱上4K,http://123.113.236.69:8012/rtp/239.3.1.236:2000
熊猫频道,http://123.113.236.69:8012/rtp/239.3.1.66:8068
萌宠TV,http://123.113.236.69:8012/rtp/239.3.1.102:8001
魅力时尚,http://123.113.236.69:8012/rtp/239.3.1.196:9012
文化北京,http://123.113.236.69:8012/rtp/239.3.1.97:8001
音乐现场,http://123.113.236.69:8012/rtp/239.3.1.70:4120
收视指南,http://123.113.236.69:8012/rtp/239.3.1.193:8012
少儿动画,http://123.113.236.69:8012/rtp/239.3.1.199:9000
经典电影,http://123.113.236.69:8012/rtp/239.3.1.195:9024
家庭影院,http://123.113.236.69:8012/rtp/239.3.1.93:4120
喜剧影院,http://123.113.236.69:8012/rtp/239.3.1.91:4120
动作影院,http://123.113.236.69:8012/rtp/239.3.1.92:4120
热播剧场,http://123.113.236.69:8012/rtp/239.3.1.194:9020
军旅剧场,http://123.113.236.69:8012/rtp/239.3.1.68:4120
古装剧场,http://123.113.236.69:8012/rtp/239.3.1.69:4120
城市剧场,http://123.113.236.69:8012/rtp/239.3.1.67:4120
武侠剧场,http://123.113.236.69:8012/rtp/239.3.1.90:4120



山东电信,#genre#
CCTV1,http://home.oxtv.top:5066/udp/239.21.1.1:5002
CCTV1,http://home.oxtv.top:5066/udp/239.21.1.120:5002
CCTV2,http://home.oxtv.top:5066/udp/239.21.1.2:5002
CCTV2,http://home.oxtv.top:5066/udp/239.21.1.151:5002
CCTV3,http://home.oxtv.top:5066/udp/239.21.1.3:5002
CCTV3,http://home.oxtv.top:5066/udp/239.21.2.45:5002
CCTV4,http://home.oxtv.top:5066/udp/239.21.1.4:5002
CCTV4,http://home.oxtv.top:5066/udp/239.21.1.154:5002
CCTV4北美,http://home.oxtv.top:5066/udp/239.21.2.29:5002
CCTV4欧洲,http://home.oxtv.top:5066/udp/239.21.2.28:5002
CCTV5,http://home.oxtv.top:5066/udp/239.21.1.5:5002
CCTV5,http://home.oxtv.top:5066/udp/239.21.2.46:5002
CCTV5+,http://home.oxtv.top:5066/udp/239.21.1.142:5002
CCTV5+ LD,http://home.oxtv.top:5066/udp/239.21.1.190:5002
CCTV6,http://home.oxtv.top:5066/udp/239.21.1.6:5002
CCTV6,http://home.oxtv.top:5066/udp/239.21.2.47:5002
CCTV7,http://home.oxtv.top:5066/udp/239.21.1.7:5002
CCTV7,http://home.oxtv.top:5066/udp/239.21.1.152:5002
CCTV8,http://home.oxtv.top:5066/udp/239.21.1.8:5002
CCTV8,http://home.oxtv.top:5066/udp/239.21.2.48:5002
CCTV9,http://home.oxtv.top:5066/udp/239.21.1.9:5002
CCTV9,http://home.oxtv.top:5066/udp/239.21.1.153:5002
CCTV10,http://home.oxtv.top:5066/udp/239.21.1.11:5002
CCTV10,http://home.oxtv.top:5066/udp/239.21.1.155:5002
CCTV11,http://home.oxtv.top:5066/udp/239.21.1.12:5002
CCTV11,http://home.oxtv.top:5066/udp/239.21.2.2:5002
CCTV12,http://home.oxtv.top:5066/udp/239.21.1.13:5002
CCTV12,http://home.oxtv.top:5066/udp/239.21.1.156:5002
CCTV13,http://home.oxtv.top:5066/udp/239.21.1.14:5002
CCTV13,http://home.oxtv.top:5066/udp/239.21.2.1:5002
CCTV13,http://home.oxtv.top:5066/udp/239.21.2.3:5002
CCTV14,http://home.oxtv.top:5066/udp/239.21.1.15:5002
CCTV14,http://home.oxtv.top:5066/udp/239.21.1.157:5002
CCTV15,http://home.oxtv.top:5066/udp/239.21.1.16:5002
CCTV15,http://home.oxtv.top:5066/udp/239.21.2.4:5002
CCTV16,http://home.oxtv.top:5066/udp/239.21.2.51:5002
CCTV17,http://home.oxtv.top:5066/udp/239.21.1.186:5002
CCTV17,http://home.oxtv.top:5066/udp/239.21.1.206:5002
CETV1,http://home.oxtv.top:5066/udp/239.21.2.7:5002
CETV2,http://home.oxtv.top:5066/udp/239.21.2.8:5002
CETV4,http://home.oxtv.top:5066/udp/239.21.1.222:5002
CGTN,http://home.oxtv.top:5066/udp/239.21.1.10:5002
CGTN,http://home.oxtv.top:5066/udp/239.21.2.30:5002
CGTN阿拉伯语,http://home.oxtv.top:5066/udp/239.21.2.34:5002
CGTN俄语,http://home.oxtv.top:5066/udp/239.21.2.35:5002
CGTN法语,http://home.oxtv.top:5066/udp/239.21.2.33:5002
CGTN纪录,http://home.oxtv.top:5066/udp/239.21.2.31:5002
CGTN西班牙语,http://home.oxtv.top:5066/udp/239.21.2.32:5002
东方卫视,http://home.oxtv.top:5066/udp/239.21.1.23:5002
东方卫视,http://home.oxtv.top:5066/udp/239.21.1.111:5002
东南卫视,http://home.oxtv.top:5066/udp/239.21.1.29:5002
东南卫视,http://home.oxtv.top:5066/udp/239.21.1.113:5002
甘肃卫视,http://home.oxtv.top:5066/udp/239.21.1.47:5002
甘肃卫视,http://home.oxtv.top:5066/udp/239.21.2.22:5002
广东卫视,http://home.oxtv.top:5066/udp/239.21.1.26:5002
广东卫视,http://home.oxtv.top:5066/udp/239.21.1.92:5002
广西卫视,http://home.oxtv.top:5066/udp/239.21.1.39:5002
贵州卫视,http://home.oxtv.top:5066/udp/239.21.1.42:5002
贵州卫视,http://home.oxtv.top:5066/udp/239.21.1.166:5002
哈哈炫动,http://home.oxtv.top:5066/udp/239.21.1.51:5002
河北卫视,http://home.oxtv.top:5066/udp/239.21.1.35:5002
河北卫视,http://home.oxtv.top:5066/udp/239.21.1.168:5002
河南卫视,http://home.oxtv.top:5066/udp/239.21.1.38:5002
河南卫视,http://home.oxtv.top:5066/udp/239.21.2.37:5002
安徽卫视,http://home.oxtv.top:5066/udp/239.21.1.21:5002
安徽卫视,http://home.oxtv.top:5066/udp/239.21.1.159:5002
兵团卫视,http://home.oxtv.top:5066/udp/239.21.1.234:5002
北京卫视,http://home.oxtv.top:5066/udp/239.21.1.20:5002
北京卫视,http://home.oxtv.top:5066/udp/239.21.1.88:5002
黑龙江卫视,http://home.oxtv.top:5066/udp/239.21.1.28:5002
黑龙江卫视,http://home.oxtv.top:5066/udp/239.21.1.91:5002
湖北卫视,http://home.oxtv.top:5066/udp/239.21.1.32:5002
湖北卫视,http://home.oxtv.top:5066/udp/239.21.1.163:5002
湖南卫视,http://home.oxtv.top:5066/udp/239.21.1.18:5002
湖南卫视,http://home.oxtv.top:5066/udp/239.21.1.158:5002
吉林卫视,http://home.oxtv.top:5066/udp/239.21.1.37:5002
吉林卫视,http://home.oxtv.top:5066/udp/239.21.2.49:5002
内蒙古卫视,http://home.oxtv.top:5066/udp/239.21.1.41:5002
宁夏卫视,http://home.oxtv.top:5066/udp/239.21.1.44:5002
江苏卫视,http://home.oxtv.top:5066/udp/239.21.1.19:5002
江苏卫视,http://home.oxtv.top:5066/udp/239.21.1.89:5002
江西卫视,http://home.oxtv.top:5066/udp/239.21.1.36:5002
江西卫视,http://home.oxtv.top:5066/udp/239.21.1.167:5002
山东卫视,http://home.oxtv.top:5066/udp/239.21.1.52:5002
山东卫视,http://home.oxtv.top:5066/udp/239.21.1.87:5002
辽宁卫视,http://home.oxtv.top:5066/udp/239.21.1.27:5002
辽宁卫视,http://home.oxtv.top:5066/udp/239.21.1.164:5002
农林卫视,http://home.oxtv.top:5066/udp/239.21.1.235:5002
三沙卫视,http://home.oxtv.top:5066/udp/239.21.2.9:5002
厦门卫视,http://home.oxtv.top:5066/udp/239.21.2.6:5002
山西卫视,http://home.oxtv.top:5066/udp/239.21.1.33:5002
